customer_id,recency_days,frequency,monetary_value,avg_order_value,payment_method,total_returns,return_rate,total_sessions,active_days,engagement_score,total_tickets,avg_resolution_days,open_tickets,top_category,top_brand
f9441ea2-41a5-4647-a2da-da21db7964e9,14,3,1801.6299999999999,600.54,Wallet,0,0.0,0,0,0,1,0.0,1,Home,Garcia-Alvarado
f948e562-ebbf-49d9-ba73-a96c81e74568,41,6,2518.15,419.69,Cash,0,0.0,3,3,0,0,0.0,0,Clothing,"Ortiz, Gonzalez and Tran"
f9a6f8eb-6f3c-419b-85b2-a28ce4ab3299,79,6,4110.79,685.13,Wallet,0,0.0,2,2,0,1,0.0,1,Grocery,Shaw Inc
f9aa0269-9d16-4842-ade6-c98602e6cc79,90,7,5402.650000000001,771.81,UPI,0,0.0,2,2,0,3,11.666666666666666,1,Sports,"Ingram, Harris and Sanchez"
f9cd523e-ecd4-46ec-97fd-5edda8f2e4f4,283,7,5261.18,751.6,Cash,0,0.0,4,4,0,1,0.0,1,Electronics,"Carlson, Oliver and Green"
fadbaf84-0cf0-4b0c-81e8-9cc7992e4df1,309,3,2520.71,840.24,UPI,0,0.0,2,2,0,3,28.0,1,Sports,"Mcdaniel, Robinson and Lewis"
fadbaf84-0cf0-4b0c-81e8-9cc7992e4df1,309,3,2520.71,840.24,Credit Card,0,0.0,2,2,0,3,28.0,1,Sports,"Mcdaniel, Robinson and Lewis"
fadbaf84-0cf0-4b0c-81e8-9cc7992e4df1,309,3,2520.71,840.24,Cash,0,0.0,2,2,0,3,28.0,1,Sports,"Mcdaniel, Robinson and Lewis"
fae53e04-a418-422f-86e9-52b6366b1f9b,170,8,4439.7300000000005,554.97,Wallet,0,0.0,2,2,0,1,0.0,1,Sports,"Miller, Keller and Flores"
fb541662-b510-4a19-8d78-2900fa2d4e2f,165,7,2246.55,320.94,Credit Card,0,0.0,1,1,0,2,24.0,2,Sports,Watts PLC
fb677e54-12e5-42e4-aee4-e40aea1b8278,3,4,1098.8400000000001,274.71,Cash,0,0.0,2,2,0,0,0.0,0,Sports,"Buchanan, Lopez and Mckee"
fb83c0f5-705f-4a8f-960f-8c8082e1e2f6,94,6,2172.02,362.0,UPI,0,0.0,5,5,0,0,0.0,0,Sports,Johnson LLC
fbb2e16e-e0f8-4c1c-bd57-e64a5b09f163,0,3,503.34999999999997,167.78,Cash,0,0.0,2,2,0,3,20.0,2,Grocery,Adkins-Johnson
fbf83158-e312-419e-ba78-2ad863a298d9,83,4,2520.67,630.17,Credit Card,0,0.0,0,0,0,0,0.0,0,Clothing,Chavez-Turner
fc05b3c2-c8d9-4e2e-a54a-ab8ef4efcefd,83,7,3662.24,523.18,Wallet,1,0.14,1,1,0,1,0.0,1,Grocery,Spears PLC
fc05b3c2-c8d9-4e2e-a54a-ab8ef4efcefd,83,7,3662.24,523.18,Wallet,1,0.14,1,1,0,1,0.0,1,Grocery,Spears PLC
fc05b3c2-c8d9-4e2e-a54a-ab8ef4efcefd,83,7,3662.24,523.18,Cash,1,0.14,1,1,0,1,0.0,1,Grocery,Spears PLC
fc05b3c2-c8d9-4e2e-a54a-ab8ef4efcefd,83,7,3662.24,523.18,Cash,1,0.14,1,1,0,1,0.0,1,Grocery,Spears PLC
fc05b3c2-c8d9-4e2e-a54a-ab8ef4efcefd,83,7,3662.24,523.18,Credit Card,1,0.14,1,1,0,1,0.0,1,Grocery,Spears PLC
fc05b3c2-c8d9-4e2e-a54a-ab8ef4efcefd,83,7,3662.24,523.18,Wallet,1,0.14,1,1,0,1,0.0,1,Grocery,Spears PLC
fc05b3c2-c8d9-4e2e-a54a-ab8ef4efcefd,83,7,3662.24,523.18,Cash,1,0.14,1,1,0,1,0.0,1,Grocery,Spears PLC
fc05b3c2-c8d9-4e2e-a54a-ab8ef4efcefd,83,7,3662.24,523.18,Credit Card,1,0.14,1,1,0,1,0.0,1,Grocery,Spears PLC
fc05b3c2-c8d9-4e2e-a54a-ab8ef4efcefd,83,7,3662.24,523.18,Credit Card,1,0.14,1,1,0,1,0.0,1,Grocery,Spears PLC
fc85caac-d2a4-4abf-b307-210c0485040e,336,8,3737.0199999999995,467.13,UPI,0,0.0,6,6,0,2,0.0,2,Electronics,Moore-Ford
fc9ab5cf-8502-4ea0-b0cc-db7ba701ae23,10,4,3349.7499999999995,837.44,Credit Card,0,0.0,2,2,0,1,0.0,1,Sports,"Richardson, Beard and Nelson"
fce82a37-295a-4ded-8833-1d6e9179e366,82,8,2518.3999999999996,314.8,Cash,2,0.25,2,2,0,0,0.0,0,Home,"Ross, Gilmore and Webster"
fcf15ee3-0cd0-4e33-b939-fd3dcb260d57,35,8,6191.449999999999,773.93,Credit Card,0,0.0,8,8,0,1,28.0,1,Sports,Hendrix-Ruiz
fcf15ee3-0cd0-4e33-b939-fd3dcb260d57,35,8,6191.449999999999,773.93,Cash,0,0.0,8,8,0,1,28.0,1,Sports,Hendrix-Ruiz
fd494cf0-1980-4699-b622-9b2574584b71,106,4,1619.57,404.89,UPI,0,0.0,3,3,0,2,0.0,2,Home,"Hopkins, Warren and Esparza"
fd4e7ad7-ea6e-43d2-bb9f-ec1902eba1fc,58,3,2803.92,934.64,UPI,0,0.0,4,4,0,1,12.0,1,Clothing,"Marquez, Johnson and Wallace"
fd8f22a9-1396-4215-af9d-cd1e81541b78,548,1,424.42,424.42,Wallet,0,0.0,5,5,0,2,24.0,2,Home,Sanchez Ltd
fe0caf93-5282-45ef-8473-9d4947427088,484,3,509.9,169.97,Wallet,0,0.0,6,6,0,0,0.0,0,Home,"Yoder, Blackburn and Fleming"
fe0caf93-5282-45ef-8473-9d4947427088,484,3,509.9,169.97,Cash,0,0.0,6,6,0,0,0.0,0,Home,"Yoder, Blackburn and Fleming"
fe0caf93-5282-45ef-8473-9d4947427088,484,3,509.9,169.97,Credit Card,0,0.0,6,6,0,0,0.0,0,Home,"Yoder, Blackburn and Fleming"
fe176d32-4618-4ede-8928-0e2d757b8ea0,120,7,4415.299999999999,630.76,UPI,0,0.0,4,4,0,0,0.0,0,Home,Salazar PLC
fe27d88e-25cf-439b-b478-36ad2c77a61b,286,4,3036.6499999999996,759.16,Wallet,0,0.0,3,3,0,2,26.0,2,Sports,"Morris, Arnold and Edwards"
fe78f339-c082-41b6-b20e-1a227d194e0d,218,3,659.0899999999999,219.7,UPI,0,0.0,3,3,0,0,0.0,0,Clothing,"Hamilton, Alvarez and Marquez"
feb455c1-4c5a-426c-98f9-e09d89a8af8e,78,5,2709.25,541.85,Wallet,0,0.0,1,1,0,0,0.0,0,Sports,"Miller, Keller and Flores"
fec31b6b-0995-450a-862d-5cc3377b805d,2,4,1673.02,418.26,Wallet,0,0.0,1,1,0,1,0.0,1,Grocery,Brown LLC
ff07beb1-2de1-4d66-9e2d-5b91ee5b1ea3,187,6,2967.12,494.52,Cash,0,0.0,6,6,0,1,0.0,1,Home,Underwood-Williams
ff07beb1-2de1-4d66-9e2d-5b91ee5b1ea3,187,6,2967.12,494.52,UPI,0,0.0,6,6,0,1,0.0,1,Home,Underwood-Williams
ff2f7f4f-1091-4f6f-b85a-af6d411545dc,12,7,4234.77,604.97,Cash,0,0.0,5,5,0,1,23.0,1,Sports,Brooks-Garcia
ffd4bc52-ecb6-4e4e-bfc2-e89231fd2bf4,56,3,1878.1,626.03,Wallet,0,0.0,1,1,0,1,9.0,0,Grocery,Wilson-Potter
000c1337-f9ce-43f1-aa8a-16ab3bf8be7f,110,7,4126.25,589.46,Credit Card,1,0.14,2,2,0,0,0.0,0,Grocery,Shaw Inc
00341d4c-4739-4285-9e5d-5627fefd2f4e,42,4,2172.21,543.05,UPI,0,0.0,3,3,0,3,0.0,3,Sports,Delgado-Cruz
00341d4c-4739-4285-9e5d-5627fefd2f4e,42,4,2172.21,543.05,Wallet,0,0.0,3,3,0,3,0.0,3,Sports,Delgado-Cruz
00341d4c-4739-4285-9e5d-5627fefd2f4e,42,4,2172.21,543.05,Cash,0,0.0,3,3,0,3,0.0,3,Sports,Delgado-Cruz
00341d4c-4739-4285-9e5d-5627fefd2f4e,42,4,2172.21,543.05,Credit Card,0,0.0,3,3,0,3,0.0,3,Sports,Delgado-Cruz
005dc440-be6c-4225-8eb4-cbf64d0ac5e4,30,5,2550.44,510.09,Credit Card,2,0.4,3,3,0,1,1.0,1,Sports,Holden and Sons
008c1cf5-4e8d-4e33-9f10-05de46bb6f7a,53,6,2211.56,368.59,Cash,0,0.0,6,6,0,3,12.0,2,Home,Cisneros Group
00a452f3-c789-4892-add9-05705b07bac0,67,9,7225.61,802.85,Wallet,1,0.11,0,0,0,0,0.0,0,Electronics,"Stokes, Lee and Brown"
00a452f3-c789-4892-add9-05705b07bac0,67,9,7225.61,802.85,Wallet,1,0.11,0,0,0,0,0.0,0,Electronics,"Stokes, Lee and Brown"
00a452f3-c789-4892-add9-05705b07bac0,67,9,7225.61,802.85,UPI,1,0.11,0,0,0,0,0.0,0,Electronics,"Stokes, Lee and Brown"
00a452f3-c789-4892-add9-05705b07bac0,67,9,7225.61,802.85,UPI,1,0.11,0,0,0,0,0.0,0,Electronics,"Stokes, Lee and Brown"
00b87323-3fd1-46a9-8ad6-507e6b592988,50,7,2452.08,350.3,UPI,0,0.0,1,1,0,2,18.0,2,Sports,"Murphy, Fry and Martin"
00c9b422-61c7-492e-bdbe-70be8e1c4ccc,223,6,2815.09,469.18,UPI,0,0.0,2,2,0,2,16.0,2,Sports,Butler Ltd
00f79ecb-a9a0-460a-999c-b82aa1360122,84,6,3302.03,550.34,UPI,0,0.0,4,4,0,0,0.0,0,Clothing,"Johnson, Martinez and Whitaker"
010f9022-f7d1-45db-b1f0-c61998b6186a,244,5,4048.4599999999996,809.69,UPI,0,0.0,3,3,0,0,0.0,0,Clothing,Vance-Strickland
010f9022-f7d1-45db-b1f0-c61998b6186a,244,5,4048.4599999999996,809.69,Wallet,0,0.0,3,3,0,0,0.0,0,Clothing,Vance-Strickland
0116b27f-f261-42d6-95d1-fc1a2c64d2ee,212,4,2375.7799999999997,593.94,Wallet,0,0.0,4,4,0,2,2.0,1,Home,"Fernandez, Kennedy and Sawyer"
0141fd6c-e662-48ab-abd8-7b46872bc0dc,15,10,5787.39,578.74,UPI,0,0.0,4,4,0,1,0.0,1,Sports,"Ball, Freeman and Bryant"
0166ffa0-ad4f-4c94-8310-fbec6d10a4ce,202,3,1274.4299999999998,424.81,UPI,0,0.0,2,2,0,2,27.0,1,Home,Davis-Preston
0166ffa0-ad4f-4c94-8310-fbec6d10a4ce,202,3,1274.4299999999998,424.81,Wallet,0,0.0,2,2,0,2,27.0,1,Home,Davis-Preston
0166ffa0-ad4f-4c94-8310-fbec6d10a4ce,202,3,1274.4299999999998,424.81,Cash,0,0.0,2,2,0,2,27.0,1,Home,Davis-Preston
018a67b8-3733-4052-a4d1-dc7aad482fe1,34,5,2332.79,466.56,Credit Card,0,0.0,4,4,0,1,18.0,1,Electronics,Wilson-Pacheco
018a67b8-3733-4052-a4d1-dc7aad482fe1,34,5,2332.79,466.56,UPI,0,0.0,4,4,0,1,18.0,1,Electronics,Wilson-Pacheco
0190e430-fc55-4b31-99aa-25ebe5f44b2c,572,3,1810.67,603.56,Wallet,0,0.0,3,3,0,2,6.0,1,Clothing,Coleman-Wang
0190e430-fc55-4b31-99aa-25ebe5f44b2c,572,3,1810.67,603.56,Cash,0,0.0,3,3,0,2,6.0,1,Clothing,Coleman-Wang
0190e430-fc55-4b31-99aa-25ebe5f44b2c,572,3,1810.67,603.56,UPI,0,0.0,3,3,0,2,6.0,1,Clothing,Coleman-Wang
01f1caa6-ce82-4a01-969d-9bef1c8a9bd9,155,7,4201.29,600.18,Cash,0,0.0,4,4,0,0,0.0,0,Grocery,Davila-Williams
01f1caa6-ce82-4a01-969d-9bef1c8a9bd9,155,7,4201.29,600.18,Wallet,0,0.0,4,4,0,0,0.0,0,Grocery,Davila-Williams
0222d789-a36b-4cf1-a577-b1d86cafe471,117,5,3598.5,719.7,UPI,0,0.0,5,5,0,2,13.5,1,Clothing,Price PLC
0259d110-01a0-4a45-ad1f-c00cb28698fd,10,8,4569.66,571.21,Credit Card,0,0.0,4,4,0,0,0.0,0,Home,White-Wright
0259d110-01a0-4a45-ad1f-c00cb28698fd,10,8,4569.66,571.21,Wallet,0,0.0,4,4,0,0,0.0,0,Home,White-Wright
0259d110-01a0-4a45-ad1f-c00cb28698fd,10,8,4569.66,571.21,UPI,0,0.0,4,4,0,0,0.0,0,Home,White-Wright
0259d110-01a0-4a45-ad1f-c00cb28698fd,10,8,4569.66,571.21,Cash,0,0.0,4,4,0,0,0.0,0,Home,White-Wright
026518a0-e043-4e1c-91d7-215aeabc1242,9,7,5122.380000000001,731.77,Credit Card,0,0.0,0,0,0,0,0.0,0,Grocery,Williams-Carr
028722fb-e777-4c94-96a5-1300fbd20a7f,111,5,3165.9399999999996,633.19,Credit Card,0,0.0,3,3,0,1,0.0,1,Sports,"Ball, Freeman and Bryant"
02ea9aee-f436-4a98-af79-c8033003e69b,12,6,2400.64,400.11,Wallet,1,0.17,0,0,0,2,20.0,1,Home,Sandoval Inc
02ee8ee0-c758-49b1-aa89-a8a4ef1aeac1,139,8,2896.06,362.01,UPI,0,0.0,4,4,0,0,0.0,0,Electronics,"Murphy, Fry and Martin"
030f8b4e-df9c-46eb-be73-550ccc2c64d7,6,6,4813.55,802.26,UPI,0,0.0,4,4,0,1,0.0,1,Home,Cortez Inc
0331712b-2318-45fb-8d3c-3d4496adf61d,275,2,1780.92,890.46,Credit Card,0,0.0,4,4,0,1,0.0,1,Electronics,"Copeland, Stark and Rangel"
0331712b-2318-45fb-8d3c-3d4496adf61d,275,2,1780.92,890.46,Cash,0,0.0,4,4,0,1,0.0,1,Electronics,"Copeland, Stark and Rangel"
034b2c0b-42ce-4e2d-a1fe-e9f8f204cc78,31,5,1994.38,398.88,Cash,0,0.0,2,2,0,2,1.0,2,Home,Kim-Anderson
036fcbfd-cf5b-46ea-b4ca-81d7cf468707,65,5,1449.1799999999998,289.84,Wallet,0,0.0,0,0,0,1,0.0,1,Home,"Gibson, Robinson and Moore"
036fcbfd-cf5b-46ea-b4ca-81d7cf468707,65,5,1449.1799999999998,289.84,Cash,0,0.0,0,0,0,1,0.0,1,Home,"Gibson, Robinson and Moore"
03b362fe-6550-4e5f-8c78-76b9df0ae430,87,3,2616.56,872.19,Cash,0,0.0,2,2,0,0,0.0,0,Home,Huang Group
03b7baaa-2f1e-4e1d-a0a7-db5fa48be524,53,2,823.68,411.84,Credit Card,0,0.0,2,2,0,2,0.0,2,Sports,"Morris, Arnold and Edwards"
03b7baaa-2f1e-4e1d-a0a7-db5fa48be524,53,2,823.68,411.84,Wallet,0,0.0,2,2,0,2,0.0,2,Sports,"Morris, Arnold and Edwards"
04023b08-ab4c-4845-9810-03f4c6f53247,482,3,1374.54,458.18,Wallet,0,0.0,6,6,0,0,0.0,0,Clothing,Underwood-Obrien
040a7d41-a7c8-408f-9094-a761bf284f4e,41,7,3254.54,464.93,Cash,2,0.29,2,2,0,0,0.0,0,Electronics,Butler Ltd
040a7d41-a7c8-408f-9094-a761bf284f4e,41,7,3254.54,464.93,Cash,2,0.29,2,2,0,0,0.0,0,Electronics,Butler Ltd
040a7d41-a7c8-408f-9094-a761bf284f4e,41,7,3254.54,464.93,UPI,2,0.29,2,2,0,0,0.0,0,Electronics,Butler Ltd
040a7d41-a7c8-408f-9094-a761bf284f4e,41,7,3254.54,464.93,UPI,2,0.29,2,2,0,0,0.0,0,Electronics,Butler Ltd
0474905e-1ba3-4cb9-b6e6-178dd575ef03,115,9,6462.88,718.1,Cash,0,0.0,6,6,0,1,0.0,1,Home,Spears PLC
048413da-7aea-4fed-9f52-62c78b0924c2,358,2,1187.44,593.72,UPI,0,0.0,1,1,0,3,20.0,1,Electronics,Adams-Foster
048413da-7aea-4fed-9f52-62c78b0924c2,358,2,1187.44,593.72,Cash,0,0.0,1,1,0,3,20.0,1,Electronics,Adams-Foster
048ea413-13d4-44b5-a599-28181b9e4f6a,28,3,503.87,167.96,Credit Card,0,0.0,2,2,0,0,0.0,0,Electronics,"Gregory, Smith and Ingram"
04945043-43c1-4bcd-9196-148a1cd69936,115,7,4314.42,616.35,Wallet,0,0.0,3,3,0,4,6.5,2,Electronics,Velazquez PLC
04e78add-0fcb-4a95-971f-0b1d020a3ee0,615,1,1052.16,1052.16,Wallet,0,0.0,1,1,0,1,23.0,1,Sports,"Mcdaniel, Robinson and Lewis"
059dacd2-3f0a-43fa-82f9-7efe417557a6,22,2,2455.98,1227.99,Credit Card,0,0.0,2,2,0,1,4.0,0,Grocery,Shaw Inc
05c7f1ec-eeac-443b-b363-9f3e9166bcf9,33,6,4385.96,730.99,Cash,0,0.0,3,3,0,1,16.0,0,Grocery,Henry PLC
05d5679b-71d5-4331-a7ba-1a0d16e2d59f,240,2,340.14,170.07,Wallet,0,0.0,6,6,0,0,0.0,0,Sports,Burke-Reynolds
05d5679b-71d5-4331-a7ba-1a0d16e2d59f,240,2,340.14,170.07,Credit Card,0,0.0,6,6,0,0,0.0,0,Sports,Burke-Reynolds
05da23a2-dc47-4e0f-a8c0-0c0d4528da5f,10,10,4283.179999999999,428.32,Credit Card,0,0.0,2,2,0,0,0.0,0,Sports,"Davis, Ashley and Miller"
0605aac6-dc88-4ea4-b047-74bc59eb17fe,24,4,3870.0999999999995,967.52,Credit Card,0,0.0,2,2,0,2,10.0,2,Clothing,"Marquez, Johnson and Wallace"
061c5e7c-240d-4448-ab3b-0a86c4d83b48,250,3,2489.03,829.68,Credit Card,0,0.0,1,1,0,0,0.0,0,Electronics,Mclean Group
0674ddcd-3ea7-4857-ad92-ed399a3398eb,240,2,2468.48,1234.24,Wallet,0,0.0,5,5,0,1,0.0,1,Electronics,Mclean Group
0674ddcd-3ea7-4857-ad92-ed399a3398eb,240,2,2468.48,1234.24,Credit Card,0,0.0,5,5,0,1,0.0,1,Electronics,Mclean Group
06f095b5-ba6c-4eb2-a938-ed55506e2a2e,37,3,2476.35,825.45,UPI,0,0.0,2,2,0,1,0.0,1,Sports,Romero-Tran
072ec72f-9b51-4d7e-8db5-977e3ced2f3f,261,4,2187.18,546.8,Credit Card,0,0.0,5,5,0,0,0.0,0,Grocery,"Ingram, Bailey and Acosta"
0731b18e-241e-484a-b166-d1a2ba1955bb,86,4,1884.71,471.18,Wallet,1,0.25,1,1,0,1,0.0,1,Electronics,Carroll-Owens
077885d2-6cdf-4a45-87b2-10cf62bc0709,290,3,2682.04,894.01,Cash,0,0.0,3,3,0,1,0.0,1,Home,Larson-Peterson
077885d2-6cdf-4a45-87b2-10cf62bc0709,290,3,2682.04,894.01,Credit Card,0,0.0,3,3,0,1,0.0,1,Home,Larson-Peterson
077885d2-6cdf-4a45-87b2-10cf62bc0709,290,3,2682.04,894.01,Wallet,0,0.0,3,3,0,1,0.0,1,Home,Larson-Peterson
07f15fd7-782f-42e0-8f49-9418dab5cba0,260,2,194.45,97.23,UPI,0,0.0,3,3,0,0,0.0,0,Sports,"Brown, Hall and Ballard"
081a4fe6-9d05-40f3-b5ff-0471e9d8aaf3,43,7,6921.54,988.79,Wallet,1,0.14,1,1,0,0,0.0,0,Electronics,"Harding, Johnson and Briggs"
084dc874-308f-4b62-b773-dfe0cec39f46,27,6,1415.66,235.94,Wallet,0,0.0,3,3,0,1,0.0,1,Clothing,Carr LLC
084dc874-308f-4b62-b773-dfe0cec39f46,27,6,1415.66,235.94,Credit Card,0,0.0,3,3,0,1,0.0,1,Clothing,Carr LLC
088026f4-8da0-457d-ad75-f7d140f652a8,30,9,4561.099999999999,506.79,Wallet,1,0.11,6,6,0,1,2.0,1,Electronics,Velazquez PLC
088026f4-8da0-457d-ad75-f7d140f652a8,30,9,4561.099999999999,506.79,Wallet,1,0.11,6,6,0,1,2.0,1,Electronics,Velazquez PLC
088026f4-8da0-457d-ad75-f7d140f652a8,30,9,4561.099999999999,506.79,UPI,1,0.11,6,6,0,1,2.0,1,Electronics,Velazquez PLC
088026f4-8da0-457d-ad75-f7d140f652a8,30,9,4561.099999999999,506.79,UPI,1,0.11,6,6,0,1,2.0,1,Electronics,Velazquez PLC
08897474-8531-4ffd-8d19-647c1b3b6d6f,230,3,394.78,131.59,Wallet,0,0.0,5,4,0,1,0.0,1,Sports,Lopez and Sons
08897474-8531-4ffd-8d19-647c1b3b6d6f,230,3,394.78,131.59,UPI,0,0.0,5,4,0,1,0.0,1,Sports,Lopez and Sons
08897474-8531-4ffd-8d19-647c1b3b6d6f,230,3,394.78,131.59,Cash,0,0.0,5,4,0,1,0.0,1,Sports,Lopez and Sons
08a425a8-8edf-4fdc-9712-0decf3de21a0,78,9,5719.12,635.46,Credit Card,0,0.0,8,8,0,0,0.0,0,Electronics,Mcgee-Williams
08a425a8-8edf-4fdc-9712-0decf3de21a0,78,9,5719.12,635.46,Cash,0,0.0,8,8,0,0,0.0,0,Electronics,Mcgee-Williams
091211d2-b792-44d1-9418-84c55d642811,185,6,3155.47,525.91,Cash,0,0.0,6,6,0,0,0.0,0,Clothing,Price PLC
091211d2-b792-44d1-9418-84c55d642811,185,6,3155.47,525.91,Wallet,0,0.0,6,6,0,0,0.0,0,Clothing,Price PLC
0923f8d1-9fcf-42e2-ae4e-2c66694c6abd,147,5,3052.77,610.55,UPI,0,0.0,5,5,0,1,15.0,0,Clothing,Elliott-Jones
093cba46-189e-47d9-a200-92b3fa380b58,59,6,3718.57,619.76,Credit Card,0,0.0,3,3,0,0,0.0,0,Home,Garcia-Alvarado
098cd2cb-ac63-4887-ad9d-00d88b3f0b2f,0,4,3154.4799999999996,788.62,Wallet,0,0.0,3,3,0,1,0.0,1,Electronics,Mclean Group
09a5dc9d-2b4a-407d-b7ba-8e9e7c814ec9,88,5,4160.17,832.03,UPI,0,0.0,4,4,0,2,27.5,1,Sports,Mckee Ltd
09a5dc9d-2b4a-407d-b7ba-8e9e7c814ec9,88,5,4160.17,832.03,Cash,0,0.0,4,4,0,2,27.5,1,Sports,Mckee Ltd
09bde110-94b9-4c96-a8e9-8a26287a7dba,78,8,4392.71,549.09,Credit Card,0,0.0,2,2,0,1,0.0,1,Clothing,"Compton, Cordova and Martinez"
0a7cad5a-adbf-487f-82f0-0e65a64afaf0,141,6,4143.849999999999,690.64,UPI,1,0.17,2,2,0,0,0.0,0,Electronics,"Sutton, Phillips and Smith"
0a815fc8-b188-44e0-9f1d-ebfbd4403787,50,4,4027.9599999999996,1006.99,Wallet,0,0.0,2,2,0,2,26.0,2,Clothing,Carr LLC
0a815fc8-b188-44e0-9f1d-ebfbd4403787,50,4,4027.9599999999996,1006.99,UPI,0,0.0,2,2,0,2,26.0,2,Clothing,Carr LLC
0ac9c963-4b9a-4aba-a800-632ea0f38bdb,273,3,1702.94,567.65,Credit Card,0,0.0,3,3,0,0,0.0,0,Grocery,"Kim, Barrera and Griffin"
0ae41dd1-d111-493d-a722-41c43d3ce904,217,7,3993.85,570.55,UPI,0,0.0,3,3,0,0,0.0,0,Clothing,"Jenkins, Huber and Long"
0ae41dd1-d111-493d-a722-41c43d3ce904,217,7,3993.85,570.55,Credit Card,0,0.0,3,3,0,0,0.0,0,Clothing,"Jenkins, Huber and Long"
0ae41dd1-d111-493d-a722-41c43d3ce904,217,7,3993.85,570.55,Wallet,0,0.0,3,3,0,0,0.0,0,Clothing,"Jenkins, Huber and Long"
0b03f011-70d5-494e-aa7a-dd810fad186c,29,3,686.47,228.82,UPI,0,0.0,1,1,0,2,12.5,2,Clothing,"Hamilton, Alvarez and Marquez"
0b3c0fab-f24f-468e-bf99-fa7f1e5a1c8f,94,6,2987.17,497.86,UPI,0,0.0,2,2,0,0,0.0,0,Clothing,"Compton, Cordova and Martinez"
0b4a03d6-89fc-4f1f-8851-a0778761c4da,76,7,1620.51,231.5,Wallet,0,0.0,1,1,0,0,0.0,0,Home,Barrera-Mullen
0b5847b7-38af-4847-a1eb-9efd6cfde09b,238,4,1372.74,343.19,UPI,1,0.25,2,2,0,1,0.0,1,Sports,Moran-Hernandez
0b5847b7-38af-4847-a1eb-9efd6cfde09b,238,4,1372.74,343.19,UPI,1,0.25,2,2,0,1,0.0,1,Sports,Moran-Hernandez
0b5847b7-38af-4847-a1eb-9efd6cfde09b,238,4,1372.74,343.19,Cash,1,0.25,2,2,0,1,0.0,1,Sports,Moran-Hernandez
0b5847b7-38af-4847-a1eb-9efd6cfde09b,238,4,1372.74,343.19,Cash,1,0.25,2,2,0,1,0.0,1,Sports,Moran-Hernandez
0bd8084d-5909-453c-a5fd-066d4f2156a6,472,4,3313.44,828.36,UPI,0,0.0,3,3,0,1,27.0,1,Clothing,Hill-Hernandez
0c290e1d-e1f3-4af5-9a70-a49a6e33cbc3,412,2,1415.14,707.57,UPI,0,0.0,5,5,0,1,28.0,0,Sports,Gordon-Guerra
0c290e1d-e1f3-4af5-9a70-a49a6e33cbc3,412,2,1415.14,707.57,Cash,0,0.0,5,5,0,1,28.0,0,Sports,Gordon-Guerra
0c3d1699-a949-4d1d-95cf-44c327855128,7,6,6287.209999999999,1047.87,Credit Card,0,0.0,2,2,0,0,0.0,0,Sports,"Lee, Cunningham and Mejia"
0c603255-1d70-449e-9ca3-f90ca3704e82,244,7,3046.33,435.19,Wallet,0,0.0,3,3,0,0,0.0,0,Clothing,"Richardson, Beard and Nelson"
0c6b9d95-21bd-4b2a-9590-813391f2bde4,9,2,706.38,353.19,Cash,1,0.5,2,2,0,0,0.0,0,Electronics,Hernandez and Sons
0c6b9d95-21bd-4b2a-9590-813391f2bde4,9,2,706.38,353.19,Cash,1,0.5,2,2,0,0,0.0,0,Electronics,Hernandez and Sons
0c6b9d95-21bd-4b2a-9590-813391f2bde4,9,2,706.38,353.19,Wallet,1,0.5,2,2,0,0,0.0,0,Electronics,Hernandez and Sons
0c6b9d95-21bd-4b2a-9590-813391f2bde4,9,2,706.38,353.19,Wallet,1,0.5,2,2,0,0,0.0,0,Electronics,Hernandez and Sons
0c79e3dd-07c5-4a17-96d4-2df7c8a9feaa,204,5,4585.75,917.15,Cash,0,0.0,0,0,0,4,14.0,2,Grocery,Henry PLC
0c79e3dd-07c5-4a17-96d4-2df7c8a9feaa,204,5,4585.75,917.15,Wallet,0,0.0,0,0,0,4,14.0,2,Grocery,Henry PLC
0c8b14a5-4734-4294-881f-a8d7dc38f40f,63,4,4028.2799999999997,1007.07,Cash,0,0.0,2,2,0,1,17.0,1,Clothing,Hill-Hernandez
0ca27964-2d78-4e1e-b5f9-39b77769c98f,243,4,3918.96,979.74,Credit Card,0,0.0,2,2,0,1,0.0,1,Grocery,Green-Johnson
0cb0e349-2cc4-44d8-8be0-f5580df702c6,30,9,6148.09,683.12,Cash,0,0.0,5,5,0,1,0.0,1,Sports,Riley Group
0cb5f526-440c-4601-bf2c-26d8afd0232a,47,6,4474.219999999999,745.7,Wallet,0,0.0,0,0,0,0,0.0,0,Grocery,"Ingram, Bailey and Acosta"
0cd7c9cc-4de0-47e2-99e6-56886a620304,84,5,2671.1,534.22,Cash,0,0.0,5,5,0,2,3.0,2,Grocery,"Ingram, Bailey and Acosta"
0ce20790-36a4-44c5-bfca-000620f7790a,44,9,5100.87,566.76,Wallet,0,0.0,5,5,0,2,0.0,2,Sports,Paul-Phelps
0d139418-99cb-48f3-bf78-f0be36a85b14,79,4,1136.4399999999998,284.11,UPI,0,0.0,4,4,0,1,27.0,1,Clothing,Ferguson Inc
0d139418-99cb-48f3-bf78-f0be36a85b14,79,4,1136.4399999999998,284.11,Wallet,0,0.0,4,4,0,1,27.0,1,Clothing,Ferguson Inc
0d215706-a6c3-4a35-8310-a8f8cd8d2650,172,5,1736.73,347.35,Credit Card,1,0.2,2,2,0,2,8.0,2,Electronics,"Kelly, Mosley and Brooks"
