ticket_id,customer_id,ticket_category,priority,status,opened_date,resolved_date
31b6a8cf-bf48-46fe-99eb-c645531f9c70,88597b49-caef-4c08-bade-5f6ea7aacbb6,Payment Problem,Medium,Pending,2024-11-25,
31bfeb57-e943-42dc-b32b-58c8a6e56945,8c44f5c4-7925-42e7-aba6-8c7377fdf35d,Order Issue,High,Resolved,2024-02-12,2024-02-24
31c32786-582c-4ef1-bc10-584f92c73f2a,c0390922-fcff-4676-8cf5-9990130a657a,Complaint,Medium,Pending,2024-08-03,
31c86452-318b-4b0b-ba9f-64459957fd2b,4be7433a-6541-43c3-8832-375fe2ec12a2,Product Inquiry,High,Pending,2025-05-29,
31ca6277-8818-4b81-95e2-1be0f86e1844,19d0594a-ea06-4c45-abef-d730f95717e4,Order Issue,Medium,Resolved,2025-03-26,2025-03-30
31cd567c-65e8-457d-95bf-33249e404b12,27cfbc3e-3488-4990-b2c2-8db4a4e5bf52,Complaint,High,Pending,2023-11-01,
31f4a0d1-47a2-4aa1-b01b-3651cfdf4f71,7307b0d2-0367-4a68-a2e6-154ad8abff17,Product Inquiry,Low,Pending,2025-02-27,
31f62cc0-b82e-4d36-ba03-f09f9ce817df,a2b7c052-fb47-47cb-9394-fde8eaed1ac0,Technical Support,Medium,Escalated,2025-07-18,2025-07-23
3207e58f-7bcb-4aa1-a70f-6b482df07b49,950f9695-ec66-4f57-af79-35eb9d97f6ba,Order Issue,Low,Escalated,2025-03-26,2025-04-06
320e316f-5f5e-40c4-91d2-d5b725a0098f,adf73cc8-feb2-42cd-a75b-b2bf4aa5dc47,Product Inquiry,High,Resolved,2024-11-07,2024-12-01
3216134b-1f82-4828-89a0-b7378dfc4250,8a62d8d1-52aa-484e-b5af-0caa92e3b6eb,Payment Problem,Medium,Pending,2024-11-14,
321826c6-7b64-4627-afe7-2028a4f68d69,d9da74c9-82f6-48de-8719-2e210fafa1d2,Order Issue,High,Open,2024-07-27,
32194b5c-ca00-4abb-ad17-7c677db8b37b,b446d8a9-292a-4f16-8729-30cd28ecc07d,Order Issue,High,Open,2025-07-19,
3219f702-a71d-4f43-a6c1-3fc0b5ca5fe0,fe0532a3-7807-4ca8-b4f6-230fe91453fa,Technical Support,Low,Pending,2025-02-07,
321de0a8-0f68-46c2-8f4b-7800669e8388,0c5b323e-e04b-4d27-bac3-97e4df8fdf76,Payment Problem,Medium,Resolved,2025-08-07,2025-08-24
3221efe6-0cb5-403b-8bee-84b8371d7e79,c2f42d18-b86b-4dbb-b67e-4ac86f187637,Order Issue,Medium,Open,2024-11-12,
32235507-7e69-4076-9ad9-effadc2be7be,6cd5d43c-38e9-41f1-9870-982633e97fc9,Complaint,Low,Escalated,2024-03-02,2024-03-15
32283062-779a-408f-9595-36b732cbacdf,ebe57035-5861-4f39-9dca-5fc82b834ab1,Payment Problem,Medium,Resolved,2025-02-19,2025-03-15
322c9195-7040-4c71-a5ca-e06c41f298d5,96c4cf50-8087-454a-8e3f-35f6665a9a84,Complaint,Low,Pending,2025-07-08,
322eb4d8-e35b-4af4-b9c1-fb1009640af5,bc5cc1ed-8829-4055-aee1-b26763eea9a4,Order Issue,High,Pending,2025-07-22,
32383cfa-460f-4805-b357-0bb38045e531,b0a8255a-1726-40c1-a37d-d62a7a995126,Order Issue,Low,Escalated,2024-09-09,2024-10-05
32405759-9084-4b92-b820-c479730c0d4b,f334e86f-63f6-4723-9d6c-02da024b4ca0,Payment Problem,High,Escalated,2025-03-31,2025-04-02
32418d86-4e41-4163-ade2-0808fe7da798,11cbd307-21f2-4462-89f8-3ef978eb3d41,Technical Support,Medium,Open,2024-07-31,
3242c8cd-9f87-4ce2-a2a6-5a9641b9ee90,59067c75-007c-4530-b65d-59895c5f94d9,Complaint,Medium,Pending,2024-03-14,
324c22d2-0ecc-4554-93c7-6cf33847b1a3,116a36b3-f287-4c1d-b6d1-c1666317ffec,Complaint,Medium,Open,2024-10-24,
324fae20-766d-4489-bec4-6062cbcfcf6f,d551f360-b139-4f9c-9a22-c4f66c3ecdd9,Technical Support,Medium,Pending,2024-03-06,
325f6d6a-cd19-4d69-aaff-6cde08a64cb8,c6b02121-6ee9-4c1a-885c-8c9afe0eae79,Complaint,Low,Pending,2025-07-18,
32601d8a-5ec5-4f21-895e-0b5e298d85a4,4f170516-ba1e-4993-b590-64ecf508df22,Product Inquiry,Low,Escalated,2025-03-04,2025-03-21
326823c9-773e-45e0-ba67-8f5a231042c2,7bf91430-94ce-4162-a1b6-73709e64c4ad,Payment Problem,Low,Open,2025-03-20,
326e7c29-a2f7-4daf-a285-d01ee3e716f2,df8d90f1-5ffc-40d1-aab1-06181bf56108,Complaint,Medium,Pending,2024-10-25,
3277d215-ac01-4770-8077-f8ad7e62d44f,bd327e73-c695-4327-8ee9-c1e0349dbc36,Payment Problem,Low,Open,2024-08-03,
32837790-fdd4-4bec-9e2e-51e2555fa2ed,4efd5c62-6039-4981-8a33-29658cbc3bc1,Technical Support,Low,Open,2025-08-12,
3284ffe1-4aea-4bd2-87b8-cbca18702322,54412668-3160-4df9-946a-40d2f8ec3c9c,Order Issue,Low,Escalated,2025-04-23,2025-05-17
3286ce59-e33a-4435-8139-650b94bae88a,a7d2d232-c5d0-4487-8eb6-775c8eb50e40,Complaint,Low,Escalated,2023-12-30,2024-01-17
329b59ad-f601-4c24-80c2-3f7c7a9df34f,68316812-767d-4338-a65f-c31916fdc2a1,Payment Problem,Low,Open,2024-08-13,
32a092b8-6d78-4a1a-97b8-34d748ed10a9,692fd115-c7fa-432f-9a6b-535d7d325aa1,Complaint,Medium,Escalated,2025-05-30,2025-06-28
32ab5ef0-64b4-48f0-9b2d-838085e44c17,d0af1836-cadf-4bd3-97ca-816ea08302fe,Product Inquiry,Low,Resolved,2024-07-11,2024-08-02
32b5fd50-ddd9-4376-affb-08297f53c72c,a9ccfbf9-5e30-480a-9733-36ebd6822cc1,Payment Problem,High,Resolved,2023-10-13,2023-10-17
32c1ccee-d9b5-4e5b-9c04-7dd1a3695d10,228cd8fe-cfc0-4b8c-b936-2020044aa3e0,Order Issue,Medium,Pending,2024-08-26,
32ca326e-3a30-4c6c-b1ad-b3947884a43f,4b43ed7a-0438-4a9f-93cf-601029acb8a2,Technical Support,Medium,Pending,2024-11-13,
32cb6042-15ed-4d33-a254-33d695689dc8,7692e2a1-bc72-4a0e-8404-ef8acce8f8f8,Complaint,Low,Resolved,2023-10-18,2023-11-01
32d64604-9688-4d05-ae02-5078032670ff,763b7222-3fe9-48be-b094-e342f788cc6d,Order Issue,High,Pending,2025-04-22,
32e9ac0f-2318-4e17-85e6-4fdafe408947,b46822b1-1a60-410c-9da8-bd9b000e6f4b,Technical Support,Medium,Open,2024-03-07,
32ea0ba4-40b5-40fa-864f-b71b9d72827b,b0d68a3f-239e-463b-a364-59db0f5adf4a,Order Issue,Medium,Pending,2025-07-25,
3304e6df-b218-4e93-960e-5440d0335f91,a980121b-c305-427a-8bcd-a9201cf3f069,Order Issue,High,Open,2024-08-28,
3305e45c-e98c-4865-a529-d401a768af42,e3d428cb-c0ef-4f62-8d1d-2b9891533d27,Order Issue,High,Resolved,2024-07-18,2024-07-20
330c3f8d-f4bd-452b-a91f-91ba9319f434,413956bd-9f65-43d4-b2a6-b1bcd2b30603,Payment Problem,Low,Resolved,2023-10-15,2023-11-08
3311361c-cf11-47d5-b2e7-d4ec3e15b580,d2525a2e-119a-4e56-93f8-c3968300924f,Order Issue,High,Escalated,2025-08-16,2025-08-19
33168665-989f-4fc1-af0f-4683d1007b3a,d82204d2-0b30-4172-b7a4-88e8ccf419cf,Order Issue,Medium,Escalated,2025-05-08,2025-05-22
331d8d50-213d-469d-9768-9ec15aa390fd,6fa51505-378c-45df-bbe3-fad7d4c8fcbe,Product Inquiry,Medium,Open,2023-10-12,
3325c7fa-adac-4351-9088-e73e1f94c949,aee37189-9d15-4478-ad3f-367c849e6ea2,Complaint,High,Escalated,2024-05-04,2024-05-10
33270c05-40f8-4b4a-8429-662a40e9e580,d7f5254a-69e3-4b41-ba9d-05f5f4e114c2,Order Issue,Low,Resolved,2025-06-15,2025-06-22
3329ccfd-7036-48aa-85ad-d54205433dba,f2278d6b-5866-425d-9911-8284ed2260da,Order Issue,Medium,Pending,2025-02-02,
332b27ce-d7c3-4b72-a572-4097132415b1,9c85f846-0b5c-49ff-afca-f96c4954acb7,Technical Support,Low,Escalated,2025-06-03,2025-06-08
332f7c46-6c93-4d11-8511-3620806e2fca,de0e886a-3480-4c98-a612-039bffbf1314,Product Inquiry,Medium,Open,2025-01-31,
3332e8fb-0608-4c4c-b5f6-77ca7cda59e4,e8f566c1-42c8-4944-8acc-6ad2e582308d,Order Issue,High,Resolved,2024-06-07,2024-06-14
33541323-2088-4b77-ac8d-cc31197f2041,6be92264-f420-4b87-ad2f-f80364e5494a,Product Inquiry,High,Pending,2024-12-15,
335a4dfe-daee-4a5c-bce3-5ea7892d1898,873274f8-8643-4a40-acb6-8e7f926ea331,Order Issue,High,Escalated,2025-01-05,2025-01-29
335c6cab-daf9-4d06-a356-eb42bd48c4e2,b211a766-01b5-4a69-8b0f-1aa673b4f736,Complaint,Medium,Pending,2024-06-22,
335e76a8-6360-460e-9ec2-43502d862420,05d73ca5-99e6-4b93-be46-7adcc19119b0,Order Issue,Medium,Open,2024-10-11,
3361cff1-e184-46f8-b39f-74bd921e1ee4,103dca1a-db52-4b0d-a9dd-bcb8523217ab,Complaint,High,Pending,2023-10-18,
3367e61c-bea4-497a-98aa-d336772380d2,6ecab3da-b3a2-41d3-a7ef-deabe690c855,Payment Problem,Medium,Resolved,2024-04-16,2024-05-08
3369289d-1e20-49df-8223-bb7e2a0dd4d1,0690f61d-57a4-4360-ac3c-cc60ae1697ec,Order Issue,High,Open,2024-09-08,
337537b9-a0cd-4c1f-8032-c31df2a47b85,c10c6d62-5a11-4578-a59a-f1b080bbf8bc,Product Inquiry,Low,Open,2025-03-11,
3381ce7f-2778-4234-b92e-cb5a3c1a22ff,887d0ec8-8e57-4540-9986-a4b3e3d82930,Complaint,High,Resolved,2024-10-07,2024-10-14
3388dc96-4951-4dcb-8016-77eadfc6c6d8,1d0e310a-8d1a-401e-b9ab-44cfacd9c6e2,Product Inquiry,Low,Resolved,2024-09-27,2024-10-18
338d68dd-6cff-4206-b35a-71a519d569a7,01ecaaa6-5ded-409d-a23c-8506c7a4a111,Order Issue,Medium,Pending,2023-11-29,
3391fe73-9ca1-4b3e-a9ba-9b6d32121d84,7ea7ea48-d655-48a0-a774-cd16abd4105d,Product Inquiry,Medium,Escalated,2024-09-28,2024-10-12
339eda7d-9cb4-40cb-bcbf-35ffb0ebe18e,bc59fcc5-d1c3-493e-a2f1-d0b1865fc4f5,Product Inquiry,Low,Open,2024-11-11,
33a3e32c-4362-41dc-bd30-90572f7a2551,4255f053-1313-4faa-83b9-590ac865869f,Technical Support,Low,Escalated,2024-10-20,2024-10-25
33a7c443-af53-4d10-8bb2-8ad5cba0da1a,b9c8c27c-b9bd-4c66-af9b-79a36710a776,Product Inquiry,Medium,Pending,2024-07-09,
33aa7e99-1776-4b47-b583-1dfec49499d6,a912a4b0-f5e2-45b2-bb17-62d1660b0c3f,Technical Support,Low,Pending,2025-08-04,
33b0ba98-f8d8-4382-b912-d6d6671b3e90,e1f7426d-e003-4e50-bfd4-58995451f048,Complaint,Low,Pending,2024-09-22,
33cd70b3-7752-459b-bce9-95c3c06dc0ff,8cdb9820-d0ce-453c-a023-a2367f7d80f9,Payment Problem,High,Resolved,2023-10-01,2023-10-09
33cf7dd8-6c80-487c-9f89-25721d8cbd5f,6cc4e614-3e10-4f82-8487-aa9ef4542ed7,Product Inquiry,Low,Open,2025-04-24,
33dec1eb-c04c-4dcd-b176-092e3f601a1a,44387c41-6b1b-4dae-a55f-9e3dc575b82e,Technical Support,Medium,Resolved,2025-03-02,2025-03-16
33df19db-7fbe-497b-8933-753899c6e7fd,9ae0eb7a-e20f-4448-afc4-74a21301e2af,Order Issue,Low,Resolved,2025-01-08,2025-01-11
33e04d35-bad6-4ca3-ae7a-3917e0288818,c3f68f56-2e76-4afd-8b19-5d5420e6dcda,Technical Support,Low,Resolved,2023-10-05,2023-10-24
33ed178e-17ca-47a2-89d6-c53e35436616,937658b6-d81e-4a25-bbcf-9fc3fea8481b,Complaint,Low,Open,2025-06-11,
33ef5d3e-9d84-498b-86de-38d80a1aafe0,a7604c9e-edff-4b4f-b3a9-5be3eb293815,Complaint,High,Resolved,2024-02-18,2024-03-18
33f0cb5e-ab05-4640-8329-10ddb55e81fd,7674ab17-57f3-455c-9cda-5a7189670450,Technical Support,Low,Escalated,2023-10-30,2023-11-02
33f45341-ba1f-4fc6-9570-c00dd638eb59,54d7befd-d98f-4771-bc65-db60d68ceb89,Payment Problem,Low,Resolved,2024-03-23,2024-04-20
33f56721-709a-4c6e-be37-93ae2642ddc6,dbef05ef-1fe4-46be-836e-4185cd60c590,Product Inquiry,Medium,Resolved,2025-08-27,2025-09-08
33f5c91b-91a2-4f4c-866e-c3ec9b1cc631,48fb2f92-7646-459a-b3fc-e8c0719f48c2,Complaint,Low,Open,2023-12-14,
33f74130-53da-4982-8099-d0b0bfc2ab8b,3ced7dee-a81a-49fd-9d5d-7aea779f3b7d,Order Issue,Medium,Resolved,2024-08-31,2024-09-24
3405a904-9905-4a91-bf99-0371bce8b16d,29c33a7d-5451-4160-9b5e-b93130218245,Product Inquiry,High,Escalated,2024-06-23,2024-07-04
34096019-a890-468b-aa7c-7140141de6ea,5263bfcb-2b94-48dc-8e53-7ed241995b1b,Order Issue,Low,Resolved,2024-10-23,2024-10-31
340a91b9-76a1-46a0-aa1f-9ccecc63b357,238f21c9-99f4-466e-8a76-07a57f0fcac5,Order Issue,Medium,Open,2024-10-18,
340d497d-c523-47ea-889c-ccbd415b6a0c,fa75c3a2-d0f7-4b30-b854-a54308bc6d0d,Order Issue,High,Resolved,2024-01-08,2024-01-30
340e4f4f-6704-49d5-9efc-4f71c62a68b9,aae828c9-538b-4989-845c-d6ffe7ad9c8c,Complaint,Medium,Open,2023-10-18,
340e76d3-1dd6-465b-a172-7c2485d5eb88,503cd92b-52cb-49a7-a83d-bace254b3be5,Technical Support,High,Pending,2025-08-24,
34116671-685d-4bd8-aaef-a23a739dafba,5afa65b0-a5bb-4abc-a56f-105f86feac6f,Complaint,Medium,Pending,2024-05-27,
341374e3-a64b-499f-86ba-61d9be1f9aa0,afb05265-dcee-4800-b91e-210446e3f34b,Technical Support,Medium,Open,2024-03-10,
341604e2-b03c-4120-a421-22d44f9ebf88,e47ba5f0-60d3-476f-b737-43537731b70a,Complaint,Medium,Pending,2024-09-02,
342652be-b4e1-4c90-8332-1128a7c09327,d0f868c8-b1ff-4341-af12-be5de5566465,Product Inquiry,Low,Escalated,2025-03-08,2025-03-21
342f7100-6cc0-453e-a041-e29c5af1d8a7,6c53f801-b466-4146-8141-bb8a75edf311,Payment Problem,High,Resolved,2025-01-08,2025-01-24
343a3a81-ea8c-4d40-b9f4-74cc263006ae,6ec15056-6dfb-4f42-bbc1-3c03b4892d86,Product Inquiry,High,Open,2024-05-06,
3445a38f-045e-4c66-91b2-d92118cb9657,27fb84f9-d7f6-433f-ad2b-916ac933b40d,Technical Support,Medium,Open,2024-02-14,
344d6059-2cbb-4d9d-ac07-d47620c6d446,7dcd0074-81eb-4ba0-ab97-0036493b15f5,Product Inquiry,Medium,Resolved,2024-05-07,2024-05-29
345dc272-3f0f-42e9-9480-c282466e1bce,7a389aec-fe4d-4c66-9ec6-ccd839956e04,Order Issue,Medium,Resolved,2024-05-16,2024-05-21
34709b7a-4792-4f87-8172-507e8f3fbdc2,8184c43f-201c-4491-8096-e92b83636d6a,Payment Problem,Medium,Escalated,2025-07-18,2025-08-15
348c0a14-2ccd-48da-b416-9c5dd729ca0b,3eca8394-c4c6-4707-9790-0bd73434cf14,Payment Problem,High,Open,2024-04-19,
348d865b-b713-46b2-88ba-43248c368cc1,1b6ab91e-4e12-45e9-8d09-2f8b1c550722,Order Issue,Medium,Open,2025-01-07,
34922f66-94ed-46d2-acc6-480e8b46a0c6,be7fdb9b-0ad3-4116-9bf8-5b56b6d70efc,Order Issue,Low,Pending,2025-01-03,
349b75c6-7aaf-4e9e-b44b-9947ce7ec4a0,473c02e3-6d31-4c42-ab4d-0a59e91f8b68,Payment Problem,Medium,Resolved,2024-10-12,2024-10-27
349d15a7-e986-45a0-9a1d-955e3ff00ace,98df38f2-581b-46b1-ad43-bc84789bd9f9,Payment Problem,Low,Escalated,2024-01-09,2024-01-10
349d72f5-7c41-43db-8503-5a708ea985c7,2130fc55-edc4-4272-b77d-e4c3c35cccb7,Product Inquiry,Low,Resolved,2025-07-28,2025-08-05
34aae2ff-005f-4bce-8303-cad58b7bf7fb,6cba14d4-2570-482b-aa77-904ad264fc3e,Complaint,Low,Resolved,2024-07-29,2024-08-16
34b73b65-3278-41ec-b89e-afe2b3972862,4dfcd980-1249-4be1-82d5-a3354ec6fe58,Order Issue,Medium,Escalated,2024-10-11,2024-11-05
34bcd8fb-33ff-4e2f-8d18-ecf612c6bb1d,50ea5f13-a151-4586-a0de-1ff963824eb3,Payment Problem,High,Pending,2023-10-29,
34bd6f47-b711-48e7-b1f3-9f1dcea699e2,394915df-7afa-4a2d-96c5-a89ac481d71c,Product Inquiry,High,Escalated,2024-06-14,2024-06-18
34cccb16-930f-41a2-946a-d7f796426324,15142396-0149-45f4-8774-13ac2f867dd1,Product Inquiry,High,Pending,2024-07-27,
34d5be2a-c84b-4526-9096-cbb288cbcd28,f8b38726-331b-4c05-9991-1fe1d597dff3,Technical Support,High,Open,2024-05-30,
34df9e0c-1911-424a-b68a-2bd9c423e84c,a0b116c1-2305-4379-a6d0-474b2fb03e37,Complaint,High,Escalated,2025-01-17,2025-02-14
34e01266-a1c9-4974-9a98-f4678d4ca30d,3fbbaf51-05cd-4ea8-b23e-fd8fe851d296,Product Inquiry,Low,Escalated,2024-09-03,2024-09-04
34e0d33f-c09b-4763-bd85-5550f1284a40,67a19c46-6084-4d08-9b93-3adbcf771f32,Product Inquiry,Medium,Resolved,2023-11-15,2023-12-02
34e35407-ca01-4ed0-bb33-18204a819279,45c3b904-bb40-4aa6-90cb-5ceaf0c5a135,Technical Support,Low,Open,2024-01-04,
34e573f0-cc21-437e-9a76-347ccc53ed5a,6cd70d4e-4679-42f1-ad07-78dc93c77bc2,Technical Support,High,Open,2024-01-19,
34f0be69-60ef-461a-b7f9-741f91df22ef,fc388799-af08-4f94-9150-672c1ddbb5b0,Technical Support,Medium,Resolved,2025-03-07,2025-03-28
35022237-f6db-4d37-895d-c5ffded1943c,1360ee1a-83a5-4e5a-bcbd-2d268406761c,Payment Problem,Low,Open,2023-09-30,
3502fe58-977c-45b2-a3f4-e4eb016410ff,876a055c-aca0-4754-9cf6-275a82c56627,Payment Problem,High,Escalated,2025-03-06,2025-03-22
3506d6f5-133d-442e-93ca-8e1d4375653b,1ac88608-ed16-47c0-86fa-ef50a374ac3a,Product Inquiry,Medium,Resolved,2024-09-09,2024-09-13
350cae29-983e-4dfd-9d08-4041d6ea8d65,f71af1d1-b1a8-450a-a924-ddf0df9121d1,Order Issue,Low,Resolved,2024-07-17,2024-08-07
350f18da-846f-49d3-bcba-89967e7ce5c2,14ea7b0b-b6c0-4c2c-8647-9d6951fbcd59,Order Issue,High,Resolved,2025-03-05,2025-03-21
35188952-6661-4904-8dc7-fc393c4529fd,da9dcbeb-5490-4763-88fb-9afe0712d941,Order Issue,Medium,Resolved,2024-07-03,2024-07-18
35189b62-cd52-4d4a-8d0f-f0f0ac6fb4ea,f633650d-69a3-4587-acb9-0f3600217cdb,Complaint,Low,Open,2025-03-28,
351ea957-a8d5-4d34-a650-1668a15241ad,63bcfdb3-5d68-457c-86bb-4a84b7d46195,Order Issue,Medium,Escalated,2023-12-16,2024-01-05
3521f309-aad7-4ff7-ac16-4b2b17322869,395ecf25-89aa-40b0-b7de-6103faf17d69,Product Inquiry,High,Open,2024-03-01,
3539532a-5042-4e98-ab84-b17058ec6292,e3688fbb-aea8-4745-8247-86933357084c,Complaint,High,Pending,2025-07-01,
353fb982-3396-4d9b-9e9e-bb1724918683,f3ad3a26-b21a-49c0-aa21-38c5a297081a,Order Issue,Medium,Escalated,2024-11-03,2024-11-10
354365c5-6121-49c2-8466-442b47aef72c,83ac1148-6aba-4c70-a148-a4d9d386a767,Complaint,Low,Resolved,2025-07-25,2025-08-04
354dcd5e-44a2-47df-8f71-775add258f1f,efa4c89c-f22e-435c-93ba-506388ea3991,Payment Problem,High,Open,2024-12-03,
3559dc6b-d8e9-40ac-9f2d-0926fbbaacff,997680a1-699d-41be-8463-d21a11e73f80,Order Issue,Medium,Open,2024-07-05,
355f9996-1a13-4c0a-abea-0cc1f617137b,307f6eff-86f4-4b2e-bddb-a0dc7bf1a114,Order Issue,Low,Escalated,2024-12-31,2025-01-15
3560ac57-d9b9-43c4-96dc-ea821dcf232f,0e5ca9f8-4185-4db9-ad70-8002ffd7b9f5,Complaint,Low,Resolved,2025-04-21,2025-04-28
3561a884-72b1-4edd-83d8-4b9455c67fc5,fcb787d3-e7d4-4731-8f21-41dfd118c02e,Order Issue,Low,Open,2025-04-20,
357481b7-3360-4f4f-a001-4fb7c7cee17f,c0488b24-eb18-4c16-b46f-738c83484209,Product Inquiry,Low,Resolved,2024-10-16,2024-11-04
35812170-c244-48af-a4a4-8b4ae6998a45,2d4f4b04-a84a-4026-b79d-7f1285078b45,Payment Problem,Medium,Pending,2024-10-10,
358cd3e7-d35e-43b4-b5c4-48d53cb193a6,6e21c3f8-9bc4-44ff-bb97-af537988af0a,Payment Problem,High,Escalated,2023-12-07,2024-01-02
358ced45-108f-4035-8a33-bc6092052af8,224a9200-eca0-4822-b718-4a2c78122095,Product Inquiry,Low,Escalated,2023-12-14,2024-01-08
358d3cf7-a10c-4832-b367-3636c97b3afe,d9b18cba-7265-4a6d-be9b-5db6ea12bb51,Order Issue,Low,Pending,2024-02-28,
359051f8-5c2a-4f11-9cf1-664908ac3c44,02b6b561-533c-4166-97d3-926e2684f1ce,Order Issue,Low,Escalated,2024-07-13,2024-07-14
35916295-4af9-4e9b-86a3-c435c3911f07,f6c4b746-aa2d-4a11-9a7e-e78d9c2be02f,Complaint,High,Escalated,2025-08-08,2025-08-28
3595367d-63d2-4034-ad9d-d666ff8c2ea6,8b70dd7e-5218-4574-bd4e-70256d97df4a,Technical Support,Low,Open,2024-10-02,
35aefd2b-6b24-4f71-8bb1-89b608a0e8fd,52cd539b-2135-46bd-8d64-95407a926556,Order Issue,Medium,Resolved,2024-01-18,2024-01-19
35b2d189-6df9-49f6-9043-7fa37ad55e20,2932d71d-7d7f-48bb-ae7a-857a386c54c3,Payment Problem,High,Escalated,2023-12-17,2024-01-09
35c3bb54-c40a-434a-a69f-80ae7706a6b3,9dd6123f-e602-4ac7-bc1f-fbf195e9d7ff,Order Issue,High,Escalated,2023-11-17,2023-12-07
35c47ead-b54d-481c-b97a-e56722bffe0b,94ddc5c9-7f2d-4581-99ed-e884a1c355ca,Product Inquiry,Low,Pending,2025-01-05,
35c6fb24-fdf0-4c0d-b652-ce79901f086d,00ec4952-8eaf-486d-adc0-1576812ec841,Product Inquiry,Medium,Resolved,2023-12-27,2024-01-20
35ce1517-d3ee-4f4e-9d9f-766da2599c9a,f057739e-1982-4a25-b9c4-47a05492a543,Complaint,High,Escalated,2025-02-08,2025-03-06
35ddef71-3e77-4453-81ca-5c19f186a959,50f116aa-dc26-4d78-b718-9a2ca8463f1e,Payment Problem,High,Resolved,2024-09-23,2024-10-02
35e1c2d7-35ea-4566-bf30-aee85b506d93,a35d4e48-12e9-49a6-8c13-ab829d73eacb,Order Issue,High,Pending,2025-02-16,
35e68f84-f936-43fc-9592-681b1b2bb9d3,d43b25bb-9883-46ec-ba4a-b21528de9cf6,Order Issue,Low,Escalated,2023-09-25,2023-10-02
35f13d07-f20c-4a1b-bc7a-e8f68ec255cf,5460b556-f030-46e4-90e7-f1d59876b39a,Product Inquiry,Low,Pending,2024-09-08,
35f63448-f2ca-4f3d-aac6-abd830ebf97b,f961e5f2-4ff6-44ec-88bb-9d2fa342e575,Order Issue,High,Open,2024-12-29,
35f8aa8c-742d-4371-9cef-7a20b2822445,f932b588-d86e-4964-9211-d4b71c749128,Payment Problem,Low,Escalated,2025-08-19,2025-08-24
36090859-c48f-44f3-924c-2a485b51edfa,f74d71bf-3687-4b60-9825-18fb16ed143d,Complaint,Low,Pending,2024-07-31,
36104e6d-5bae-4c06-a203-abf18080eb18,2f75c74b-6cbb-458d-81ed-8e8b442abde1,Payment Problem,High,Escalated,2024-04-07,2024-04-30
361197fe-5844-4113-b57a-8ca2a4e26b8e,94916758-26e2-4dac-8f49-e1f795c5b467,Complaint,Medium,Pending,2023-11-22,
36128fe1-2e77-4c95-94d9-aacc19beeb50,fbe5859b-b00b-4ef0-92bc-0ece9ab7bca2,Technical Support,Medium,Escalated,2025-03-13,2025-03-21
36196ddf-c601-45e1-bafe-0eac220e8bdf,3ae16946-e314-486b-b463-726c93241349,Technical Support,Low,Escalated,2025-06-06,2025-06-19
36240555-c321-46f0-9dc2-ee42ae025de4,60e1864e-4434-48b7-9ebb-20a368a5f5b7,Payment Problem,Medium,Resolved,2024-05-11,2024-05-22
3629f305-460d-4697-a4a1-5f7c7b2633fa,c8a38aa6-381b-4eda-90e3-a8a29e2e27f8,Payment Problem,Low,Escalated,2025-03-16,2025-03-28
362abea9-76d6-4b33-b0fe-51c10fb8bfb8,9c9c3353-4fd5-4af1-a283-5efa1bb35d5c,Technical Support,Low,Resolved,2025-04-09,2025-04-14
363bd22a-008e-4817-a6a3-2ad4e5b81b2d,7ff0ab38-5a1e-40e7-a6a8-83cbd4f79fb1,Technical Support,Low,Escalated,2025-03-15,2025-03-23
363cd9e5-1886-4f2a-b543-448fead5e75c,d7948b88-f9bb-4fcf-bcbb-1623edb335ba,Product Inquiry,Medium,Pending,2024-01-04,
363f165d-c59c-495e-8108-2bf5ae6dea58,49bb3849-700e-48b2-810b-b58b48897904,Product Inquiry,Medium,Escalated,2025-09-01,2025-09-26
3640efb9-7b57-44d3-81e6-9204d84dedb8,aa3ee70f-3c48-43cd-a389-fdcfc591748a,Order Issue,Low,Escalated,2023-12-30,2024-01-10
3641c382-9722-4706-b18c-bfab081fc2c0,86efebb1-6ae2-483b-9a1d-ba9d1d0898b1,Complaint,High,Pending,2024-06-05,
364c3b85-eb76-49e4-ac40-d16d7abf9d29,495807c8-2d15-46be-8c30-690c64d82d5b,Order Issue,Low,Escalated,2025-05-17,2025-05-30
36542539-f685-4238-9335-3914315796fa,76142583-f2da-40a6-9163-9a15086628d1,Product Inquiry,Low,Resolved,2024-02-27,2024-03-23
365715f5-6fe7-4023-8025-48458fdbf5ca,1c2e8324-3cd6-4d1e-a945-0b58d4f68225,Complaint,High,Open,2023-10-20,
3657dd8c-1512-4c67-88b1-706c412cd2db,32220a27-7655-467c-b05f-04c0a8f96a99,Complaint,High,Open,2024-10-12,
366389b6-cc69-4f68-81f0-aad5f0112259,7307b0d2-0367-4a68-a2e6-154ad8abff17,Payment Problem,Medium,Pending,2025-06-11,
3663f742-cfbe-4964-9542-7c4ae605b6b9,44a6a9a6-cc50-41c4-bc44-5453ac6f2c5f,Product Inquiry,Medium,Resolved,2025-07-15,2025-08-11
36717325-eb2d-407f-a50c-57b2e19c1ea0,ddced5f9-fa52-4dc7-9b66-0c606321a4e2,Technical Support,Low,Open,2024-01-02,
3671e035-8ca7-4968-9384-83ca149506f4,5a3233e2-1787-4fa9-bdff-a1ea32cb3bd5,Order Issue,Medium,Pending,2025-02-17,
