return_id,transaction_id,customer_id,product_id,amount,return_reason,return_date
3ab74513-7154-43fc-a098-f031c51ed346,b61c76c8-b600-438b-bd1c-1443082e9c4b,db7abc9e-3a00-4bf0-a9ce-0e5a72d8294a,P0006,167.18,Late delivery,2024-06-06
3abdcdf8-4898-4d22-bc0c-ac171f82dfce,11d7544e-7d6c-4b79-9bb8-92c2213a5d0a,452c1ef0-e880-4708-89bb-2b03d75f444d,P0159,527.82,Changed mind,2024-04-17
3ad877e1-64da-4f51-8622-5c6a454def86,0281712b-d426-41c2-b340-5879863e5cc9,e6d7f71b-34a3-4f18-b08c-885ca69e80e0,P0435,289.16,Late delivery,2023-11-01
3ba07e50-c40b-4d24-8aca-2f27a47ef9c1,bb0b3c5d-c8cd-4d81-b8f8-32ddd8570570,a26bccf2-f9c9-46c3-9ff3-e3fb4fb2d922,P0116,126.4,Defective item,2024-11-03
3c029e33-23bc-46d6-9652-271e8cc01cbe,62c2a173-ed9e-403d-9ca7-8b9b100771d7,5a7d1dc3-e05c-4863-a51c-ce2c686fe1ee,P0443,223.68,Changed mind,2024-10-26
3c10dfb3-8b35-43ba-89c4-ce31244463f1,2cc24192-2345-400f-a054-46122c8d8751,b1ae7b71-b247-432e-a1e7-750bf971170a,P0305,144.04,Changed mind,2024-05-13
3c222fc9-3f7d-48e1-bc72-cfce65a84cc6,b3f14275-9d87-476e-8158-a5836c482e01,b14f415e-5bcc-4627-a797-2e481478b6f2,P0335,89.16,Late delivery,2024-05-18
3c2a40c4-ab8d-47e5-9833-78f3bb1ebe44,05e95584-6be0-45ac-a061-bab27e65c1b9,ccc2fe96-76fa-42ab-bd44-550fe6a3507c,P0335,59.44,Wrong product,2024-09-20
3c48546f-98fd-4af7-b96d-b44a48585f96,333f145b-8a1c-40bd-a61b-d3ddeab256e7,34299f1c-e260-4d82-b6a6-c991575ed15a,P0245,1797.92,Better price elsewhere,2025-02-07
3c5d46e4-eb17-4163-8520-7911eaae67eb,7c15e8a5-6750-4088-a18a-ea924d354df8,430c9a7b-3d9e-4238-b463-d66a2a64cfb3,P0058,50.8,Defective item,2023-11-08
3c7495b1-6937-44dc-91d1-3b2e2f558ead,fc0c001e-a79e-4b24-a0a0-a0f453f66633,78a586ef-213c-41d2-859e-111107d8b0cd,P0129,86.08,Wrong product,2024-07-16
3c898a66-b0a5-4a82-a092-102f17e76a1e,3d118b89-00b3-4987-a04c-6d4d2d6c59cb,5be5658d-97f0-4f12-b1c5-180f97f03038,P0012,1109.16,Wrong product,2024-12-08
3c9835f7-0d35-4cd0-8694-3fe2b95f6fa0,68992919-cf6a-40fc-9a50-1b1b358b1e65,0be96d11-a590-45ee-885b-05153d9d7877,P0288,742.4,Not as described,2024-08-07
3cc63048-b428-4aa8-a61d-33a588cd0449,3fd37ed1-26a2-47eb-a8dc-ec9567f73b85,fa1b7a78-9701-4d1b-bce8-e361b3303fac,P0035,273.4,Better price elsewhere,2024-07-23
3cdc7c9a-97a6-4dd4-8ee4-fc09a166b0b8,996d3c24-8fa1-496d-a5f9-07359dc0c92c,40014eb9-0f83-4543-9c77-f57faa449a81,P0497,1104.4,Changed mind,2025-01-04
3ce71f1c-da8f-478b-b13d-7032f6e8e197,d25e7bcc-d1fb-4902-bc8e-98aaa8e3e022,bd1103f2-c7a2-405c-acab-362fdba24aaa,P0356,1767.85,Changed mind,2023-11-27
3cf67ea4-2c8c-4591-abe4-81de96e31752,edd9da71-cb7a-4359-b3d0-d615e9535b9e,a927933f-2cac-4ca3-a22f-78b0e4b1168e,P0126,1054.8,Changed mind,2024-04-02
3cff2b1c-638a-4904-a2cb-d0fec5dbe813,cbe34ab3-a9b9-403c-a5b6-a2ce91c9244f,4b6a58e4-2ea7-4443-ac39-dbfe9acd44ce,P0243,986.36,Late delivery,2024-01-05
3d177c32-ea9e-4895-8a57-311be6caed07,356d4f59-a98d-4c1c-b268-b2bc01b89897,9f3e1481-a859-4f22-9947-97fc64f317a1,P0383,96.12,Not as described,2024-05-13
3d1f852a-4201-48d4-b5d9-afde643c07d4,59728ccd-75f3-42e5-b16d-f067d3f83b66,481a5f54-928a-440f-991e-a084d70a5558,P0006,417.95,Not as described,2025-02-20
3d7dd0ee-2c1a-4163-8a00-3feac88d54a0,b6be5f8a-dba2-4cbe-babd-edb347913b31,0ab46f96-b254-4c64-b4d2-6c8086ccc022,P0382,382.29,Late delivery,2024-02-20
3d8ad6c0-337f-45bf-9acc-56fb352bb14f,0f5aa352-bd51-4eb5-bcbd-bcdbd1c4f748,502acd9f-24fe-46bb-81a5-f54b84b1579e,P0219,823.68,Better price elsewhere,2024-09-21
3d8d13a7-6213-4ab4-a331-c9effc4ffca7,5711a9e8-d34c-4e8b-a6ab-a37fb573126c,069bbf53-51bd-480d-8ca3-603106b343ff,P0407,586.32,Changed mind,2024-04-17
3d97d910-4acd-4c99-876f-c54a3b5fee9a,b6177914-7224-45ed-800c-af7b72a20da6,2bd09b39-186b-44e7-90f7-9bdd03f92c69,P0150,61.02,Changed mind,2024-05-08
3dee0c34-58b5-46ed-b29b-5093706c0428,c5472bb4-aee6-444a-8090-0344eb556886,c7830d5e-5529-4054-a81d-425257c7eb8e,P0043,453.08,Wrong product,2024-03-09
3e215fb3-9743-49b0-b2c8-eeb55061d15e,5e86756e-adb1-4dd8-bfe7-da8839b630e2,764a28a5-6ddc-4461-a418-38e083b40e1a,P0011,556.62,Defective item,2024-12-10
3e54aa8f-72ae-4d24-b566-b9df5216a47a,8c54c683-79a8-4c0e-9fdc-8dc57cd3ed09,fea4b973-ac55-410c-83e5-e8318fbd31a1,P0130,222.94,Changed mind,2025-01-12
3e89b11f-ab30-4f06-a9d5-3fd114c0f9c7,6178e6a6-8b57-48b3-9256-3d7e9447d80d,372c40fa-4032-4b77-852c-fd737b5669f0,P0140,157.9,Not as described,2024-01-04
3e944e43-4ce3-41ea-b3b9-c7862daad1a4,3f7dd8cb-0652-4d76-8d4c-f323cfc031d2,c9c62b03-cf2e-4079-b564-071fed6d40b1,P0184,498.04,Better price elsewhere,2025-05-05
3ec15d59-7eb9-49c1-ab3d-cb97f044e6d7,a0d566da-adce-40e5-965a-f3f8cdb77c6d,63bcfdb3-5d68-457c-86bb-4a84b7d46195,P0308,249.15,Changed mind,2024-07-17
3ede97d7-da73-45e5-b655-409cdbf585ba,a654ce78-47b6-4125-ad50-006462621039,c499170d-7b05-4c3d-9af7-f573ad367a44,P0141,200.28,Late delivery,2024-12-24
3f5d54c6-9ed2-4ff6-bf3b-09ef358f987e,e5074c79-43e2-4b27-93e1-0f125b15d02f,e7adaafe-bda7-4618-9dc7-0a851e94f7fd,P0059,728.91,Wrong product,2024-09-14
3f70214c-9fb7-4c91-ad35-bc54029853f3,1a7f658a-7210-4671-af4c-50d8204dea7a,368a92c8-4aa3-4c4c-acdd-564b5f3fc3cf,P0498,853.2,Not as described,2023-11-08
3f731eb5-8d45-4c26-be36-4cfc6e7ee08e,8ef7c7c5-28a0-48fc-be0a-c85a1dda6a97,48af8496-c841-487c-930b-d1b5a836eab2,P0018,674.16,Not as described,2024-04-14
3f82f56a-c6be-46fb-9d95-7eff1c5d7421,936cd5d3-34c7-46e3-8c57-ed1a43fdb37e,0036f9ad-efe2-46dc-b606-bba00bf47ecb,P0373,1335.5,Wrong product,2024-03-26
3f85ae7e-e726-480c-bf87-453e98598aef,cf0b5730-d20a-40be-b162-db199a37bf40,3f231785-3056-453a-9933-125366a77b80,P0005,838.25,Changed mind,2025-06-10
3f9561c7-7db1-43a0-9d64-2486db27939b,76499a90-474f-4519-b102-b283fdd47a7d,4b5fda9f-52a0-4189-8be0-0080616041ae,P0027,587.12,Changed mind,2024-03-24
3fa3d8a1-9ec5-49db-91aa-1bb42a2c86f3,45852ca9-3a35-4165-b9b3-0e2ff39b2014,f73b95f0-a971-4953-a383-26ea9abc6673,P0474,260.85,Wrong product,2025-04-10
3fc41174-5369-4ba8-8a2c-79c6a787531b,c5bf8e98-df0e-4aad-a33b-2195e3410745,808c50fd-4c76-4f8a-baf0-7551517ee224,P0074,189.12,Wrong product,2025-03-03
3fc9bb7b-92c3-4599-b869-8136bd882718,e0d9857e-08b3-4bf4-b4be-c84031f46ca2,dd2597a1-5abb-4ecf-aa5a-10eff858a77d,P0129,215.2,Wrong product,2025-09-13
3ff77ae1-ae43-4d15-bf3b-94c8b4d1bf4a,218584eb-e40a-4a23-bfbd-6b8b041da6db,31abd535-0e49-406f-b669-b6d159b5e5c2,P0489,45.3,Changed mind,2025-06-17
4001b70c-0f3a-419e-8ed4-1aae5cefb855,e832cec0-b9b5-474b-972f-0c99a3483b0c,8d491110-ea14-42c9-909e-be5fe65b6f6e,P0156,241.14,Not as described,2024-08-18
40451df8-f5e1-4ff5-8a73-4555893efcf3,09afebd6-1777-424d-bcce-6538c8167386,84027ef4-4092-414b-839d-b504905342e6,P0062,1541.75,Better price elsewhere,2025-06-24
404f51c7-1832-43b6-987b-ce648b654b09,3b9fb0c2-3904-4ce3-aadf-58d2e8fd4bf7,f1026390-5163-4064-b083-5b914b15631d,P0076,1584.48,Changed mind,2023-11-09
4054fd8a-3ee8-4da2-9399-def399b9fa52,1e8e10f8-c7d7-452f-ba1d-1d7794513e3b,8572e141-851c-4a92-8689-8a33bcea2a23,P0479,73.28,Changed mind,2024-04-23
40ec38f4-682c-4b0f-ad5e-b7de38a99739,120ab344-d27f-483b-8c53-234effe90545,ddf718c7-da5c-49c7-a5df-f5fc0b469074,P0126,791.1,Late delivery,2024-02-08
4120e011-8d9f-46d5-ad09-72b765cadfaa,6e37007c-ec65-49f0-ac08-d5861f995119,a96a26db-438c-4a33-912a-3df522e0696b,P0221,484.4,Better price elsewhere,2023-10-27
4144aa3e-7700-4f20-be5b-9c4af88398a2,4e4a0377-33c3-4423-8a2d-4798d194cd20,8419e69c-2145-4e43-88fb-eaf784767c2a,P0424,225.49,Defective item,2024-02-15
4149887a-07be-4771-9347-5b86d4482691,ea61662f-fa3c-431d-ad7b-3e514b53213a,bbd3ab69-2f61-4034-b25b-df1e387235ef,P0300,1506.4,Wrong product,2025-01-25
414e8173-00c0-4e06-b4ef-151f39ad61de,0182612a-4dd7-4597-b2ac-c06cb02651d7,a36876bf-9b69-415d-bb75-f7f65a5a39dd,P0303,504.27,Defective item,2024-01-02
415ccca9-1924-449c-bbe1-93b34f8329d9,a377531f-f77d-47fa-b109-e05416327fae,dcf780ef-5f7b-4a4c-a327-072248d2306f,P0290,20.87,Better price elsewhere,2024-09-13
417b90ea-fc55-4114-bc78-5932bdf8da60,10c48fc2-3607-4f12-a2f2-b552ed358763,59cfe0b4-6008-404d-9f10-ece5818a24f1,P0395,154.8,Defective item,2024-12-06
41864c6e-56c7-4f33-bc28-f60e1d7ca58a,6e2f374e-61a5-4afe-824c-990e59faa944,a528db6f-4f0c-42c9-9abe-d480cc5247dc,P0323,1564.36,Better price elsewhere,2025-02-15
41f26dde-a60f-42bc-9b61-b04c4f5da399,fac5f69b-746c-4bf1-b1a1-cb17e889e4ac,6a4f0c47-f1d4-4acd-9954-c0a060cd327e,P0154,477.24,Better price elsewhere,2024-06-29
420de20f-b9f8-4e7a-b5a2-eece59479fc0,a7fde633-0cfc-4f09-bfe6-f292f3cb1041,8a96a3ad-6796-4603-8f84-3bcbaee30ab5,P0102,101.92,Not as described,2024-03-23
422374bf-ac07-4725-9aa2-7e54cc2449b7,7a6e088e-dfb5-41b9-8fd0-f60b7f654b55,15a880ed-bb4f-4526-a1e7-965ca6940db2,P0042,254.02,Defective item,2025-03-07
4264d743-66b6-4920-8382-a09a015fb4b4,a303fb90-96b7-47a3-8001-104c45dfea20,1cca4651-2eda-462d-b016-8d7d35b5d853,P0053,174.23,Not as described,2025-05-14
4270f5b5-c00d-4774-91cd-7ade1a5e449a,d4efe5c8-7ed5-4024-8a3e-544ec7bd8303,93961c44-e476-43c5-85ec-4ee6fc911398,P0061,282.96,Defective item,2024-09-09
42786e51-d8f7-4034-a88e-21d4ad661b47,75f55414-8140-4f47-9511-25ecec759f7b,38f1b8a8-ac31-4413-bdef-0772122a3bab,P0374,632.92,Better price elsewhere,2025-05-23
42889e44-2581-4dae-a296-7db5423b04ee,35808416-b7f2-407f-9d91-1bb500c2f401,cca47b9b-689b-4460-bcd2-c799c262c206,P0493,586.74,Wrong product,2025-02-13
4292cbce-57b9-4d41-9adb-cdee6080f085,05a41660-3084-49a0-bab2-48b66d76b549,346fe855-7500-4d85-9dc0-021dfb06f7b2,P0453,1491.8,Changed mind,2024-10-16
42cf0b64-ee2a-414c-bd52-631eb3ce31f1,fb26e35f-9f59-4dc0-824e-57916d2f30a3,9a681103-1c33-4fff-ae98-8d36ab92b330,P0045,584.46,Better price elsewhere,2023-12-01
4318649b-a153-4e72-b236-3ab5e65f8ff2,961506c6-f2d1-4b82-bf2d-9d7b20955c00,92b77d2f-4708-49d1-8d9e-016695bade89,P0129,129.12,Wrong product,2023-11-19
4320cb98-6eee-4937-830e-b011eefdebb6,a334ab65-0def-454a-9660-1998234605cc,8000519e-994d-4a0a-81eb-8bf78a00e186,P0208,310.7,Late delivery,2023-09-27
433519ca-94e8-4b1a-a7b4-8533ff3da43b,164f1c2f-fa8c-4e59-9b38-03cb4428c420,9bf8d300-6af5-4206-aa96-4b9dc4739e14,P0303,504.27,Wrong product,2025-03-19
433d999f-8ced-483c-9eee-14356a7654bf,224e6c47-0fd8-4d46-8892-b6374e555b5a,669d2753-b43d-4ac5-9888-e6e0b078c76f,P0030,411.72,Defective item,2024-07-24
43a37842-0d6f-4480-a669-bc22fd0cf7b8,c2388ef3-13c3-4b7f-8588-6f4458f82daa,5f82050b-13bd-44d4-8bf5-400038ef5415,P0252,417.95,Defective item,2023-12-11
448d5f1a-e804-493a-a1a4-1daa641597e6,17c22edd-dc8e-4926-b874-0e217ee10068,175c5ae9-4e57-4823-9025-26f7de9e66bc,P0370,1450.28,Not as described,2023-12-17
44a52c4e-4aca-4e93-9d58-837af6eddfa7,796f4964-2e05-4b3a-9257-0efb74aa01ca,52918bea-6a89-4077-a814-f0fa8e7287bf,P0055,244.65,Late delivery,2025-09-19
44dc9c31-de33-492a-8411-ccc56519395a,f4882bf0-0928-44d1-812e-a2d97d305a31,0c61e314-7e1a-40f1-8268-bf70b672d0b5,P0335,148.6,Late delivery,2024-05-26
4501e2fc-961e-4c60-8424-72e3fe46623b,a98c7740-812c-49df-ac43-668f77582842,50f3316e-18db-42fc-b99d-a86c857b4fe9,P0213,732.02,Better price elsewhere,2025-01-26
4502e755-9579-42f6-96e7-f41786c486d8,dad725a0-626b-4f2c-ab0d-b4252a2d4875,96555dde-710b-4a33-893e-2b650f43d63f,P0369,747.46,Defective item,2025-04-03
450a673c-817e-40aa-a0b1-207afc7c957a,74bcfde0-1379-4c2c-93c7-5d7a99ac8de2,2a631435-5006-4d54-b830-b98b70914066,P0034,33.92,Late delivery,2024-08-23
450e5c96-698f-48be-9e42-e8a8c99594a2,21d1ffc3-0c7e-46ab-bb47-1f67ce562320,39939da6-98ee-498c-bee4-93cce5c89ec7,P0310,306.89,Wrong product,2025-06-23
45177d63-c6fa-4729-8df1-5538a8613591,829979cf-3063-4a04-8ea5-50ea0de3e64a,a707ad11-97fb-40fc-9cd9-a7b73fd4c7d1,P0013,240.63,Not as described,2023-12-10
4521cee1-e414-4c01-be99-7748f98637ce,4b4e7891-7eae-41f1-8512-4d957897bccd,1fb95b96-0221-4920-aced-4b6b1ddaa944,P0181,443.31,Changed mind,2024-05-15
459f5530-dbbb-4f5e-aa14-032d7169561b,8a5aa0f9-e7bb-4ec5-8f03-69d6cb499f6e,59a63be4-72e5-487b-bacc-6367733e8c8c,P0016,323.2,Defective item,2025-02-01
45a05be4-8fa8-4dca-a9d5-d40eb6ce11b7,15432b80-ac05-4444-a5a9-19205e172578,adf73cc8-feb2-42cd-a75b-b2bf4aa5dc47,P0114,283.16,Better price elsewhere,2024-10-05
462ce73b-ee39-43fb-9f9c-bb5dbc3299a3,f0a738ba-edc6-4548-9121-88d55f99aca1,b8d64aad-9e3e-4458-b4ea-2912a1709ebe,P0057,307.55,Better price elsewhere,2024-12-27
46320e5e-4156-4621-a9bc-dcb039a7bdbb,b19a95b0-8599-4fbb-a8bf-6717dd36c01b,388988ea-6bf1-471a-94a5-899d068a6d92,P0186,1288.68,Wrong product,2024-09-22
4643c238-716c-437a-a291-e02d179d0f48,8d0e21de-4111-4320-9ca7-78811d56acc3,0c986603-ad5d-4669-89ff-9d23fc35b21e,P0013,320.84,Wrong product,2023-12-12
466bf2ff-0f7f-4ef9-a4da-585d1c30704a,2db768f6-96d1-4de9-a82f-b9bdee17174e,8cdb9820-d0ce-453c-a023-a2367f7d80f9,P0416,37.01,Better price elsewhere,2025-07-11
4673bbfc-9f1b-4dca-885a-5191a05f1485,9e4306ae-160a-4a8a-8b1a-f708bd4173d8,a33c2d99-57b9-415b-86a8-187edef6a9d0,P0003,992.55,Defective item,2024-04-19
46f24613-5720-4c77-9011-f719bde7e170,3629f244-083f-4510-b96c-2f1a05fa1d02,34b17c6a-2b6b-4cd8-ad25-f72b71aee645,P0359,1063.12,Wrong product,2024-01-02
46f2d567-6dfe-48ed-a09f-303a3b97b281,e09ecc60-b8fd-40cb-881b-7c0f5c7b068f,75fe6a15-acaa-464e-b075-56c8db67a21b,P0418,501.42,Defective item,2025-03-31
46f4ff29-09a4-46e3-9892-67b68aa1d252,1a747d6a-a240-40f9-99c4-5518ddfbf299,89d0653d-9c18-4886-9799-5c27bb2c38b5,P0117,649.28,Better price elsewhere,2024-03-17
46f9dcb3-edaf-4560-958f-5c8aae89de75,d41e48f0-d7ea-4017-bac5-d7b987bd2e9c,b711397b-5a2d-4b2f-84d6-125a6e57a28f,P0386,318.43,Late delivery,2024-04-05
4798b1b0-e857-4a1b-bbc0-9cbcf0c3a388,e7688dda-3549-4874-a4fb-3795311f6def,10b7c251-d494-4dae-bc2a-c83e0b10fbff,P0422,1136.95,Defective item,2025-01-04
479e65c6-2938-4029-b43b-89eec9f6653f,b41385b6-c7c4-4533-bb42-ca81f10c2194,3de9bcf9-ff6d-495e-abf6-3f39df2e6b7f,P0194,253.95,Changed mind,2024-07-13
47a32699-a209-439d-b941-65a59f68443e,c196defa-2232-4bad-8bf5-34efc2fd3f9d,1f17d87d-763a-43e6-ba7e-1dcb8658ddb2,P0076,1980.6,Not as described,2025-04-21
482b43e7-9165-44e7-9b78-9382f86400d0,012731e1-c251-4460-8e8b-85525b2d1095,c08945c4-75d4-49a3-a346-96797d0b0b46,P0388,817.86,Wrong product,2024-08-17
484e3232-e89d-4b48-8b01-f49defe5309f,72baa403-6709-4766-813d-e1083bae54bc,3f8489d7-01c9-4abf-87d7-a26059efe2e2,P0406,114.63,Changed mind,2025-05-29
486e11b4-fbf0-492e-84cd-44e1671a1b5d,a1fe08ed-ba20-415d-8769-a5cadd62b83a,6405e000-fa6a-47ce-aa0b-b89f4e6ebb32,P0185,677.8,Not as described,2025-04-26
48718cf8-b9ba-444b-b46e-4ba3235248ab,4193ed5f-0519-4170-8538-1ef50d91ee78,698ffcc6-8102-4874-a43d-71e3d2678823,P0297,1123.05,Defective item,2024-12-29
48740fed-a3c4-41a7-8594-35771a57c443,ed2d6a73-738a-4511-82cb-ef25477057c9,088026f4-8da0-457d-ad75-f7d140f652a8,P0406,38.21,Changed mind,2024-01-08
4879cbf9-8029-4b6d-9dee-c44dd40d801b,ca622caa-c75c-4351-865f-102355103b7d,df16a58b-ba53-46e9-b5da-ffbaba19feef,P0261,1209.56,Changed mind,2024-12-17
488c88ba-1d7a-4239-962c-4f85195de220,9896874c-9101-4a31-bd72-a67a373fe0be,59cadb4c-fde5-4abf-ba66-742157df9de2,P0195,118.14,Changed mind,2024-12-16
48946d01-32fa-41de-a12d-d09b0c714483,560bfb34-cefc-4eb0-a0fb-552264cf688d,6fa51505-378c-45df-bbe3-fad7d4c8fcbe,P0264,111.27,Late delivery,2024-01-09
48990425-29a2-4c88-b8f8-fc1713b2361d,c3731170-5eee-4289-8160-d487c14c1870,992dd830-1bee-4184-a5d8-9be9319004a3,P0189,183.11,Wrong product,2024-08-20
489ae984-1d06-4531-ba1b-7a689b031d10,1652a6d6-9df2-4ffc-85ef-90b64acd72bd,91a00db1-9cf3-493b-a452-ad456c22d8a3,P0353,417.8,Changed mind,2023-12-12
48bb278f-5ca3-47dc-9a94-e8f5fa36fc0d,99b727d7-d193-45df-8c04-95f51ab27ecc,f15171f0-c86f-4d67-9ac8-874c4b75d843,P0302,803.88,Late delivery,2025-04-14
48bc1eff-61a9-4e0d-b1e6-6bdb164b0f58,4971cfef-4c35-4271-99ec-06b465f21608,e7a10008-2df6-41a8-8fc8-883f687082a1,P0156,80.38,Better price elsewhere,2025-01-02
48c21d2e-3aeb-4f9e-b916-74872aa07e35,a8e2249b-ccf3-42cc-b879-d1157c11c542,3f8cf89c-7620-45d4-b23f-c42cf7862128,P0210,425.8,Better price elsewhere,2025-06-17
4948ec36-2a0a-4e36-a99e-6be561bd6a72,fdad7585-bea4-4f54-a4b6-c88544aef8df,e336af59-b645-469c-86dc-be9dbb8239cd,P0187,598.74,Wrong product,2025-01-25
49a0d5e7-99fb-47d8-96fb-eb7b5302332e,1f57c498-f93c-4c63-b37e-6c2c9307bdb2,eb66843e-3dcf-4c4c-b01c-66c4b6273acb,P0478,242.34,Not as described,2025-07-16
49aaa021-0d9a-4f67-a337-4becc7748613,f2543c3c-9549-4bf0-9a30-243b29e156ed,0504c615-4238-416b-8471-eb2f544ba352,P0122,724.84,Wrong product,2024-04-18
49add4b1-ea0b-4856-ba3b-a4d740ee1271,28ac4517-a90d-4cff-b160-8d6387b9a36d,b1eacb76-00e7-45c2-b1b5-aea7fd1b592e,P0268,20.37,Changed mind,2023-12-29
4a086233-c06a-4824-a71b-1e51b2631b28,e4643b5e-dd39-4605-989c-4a9a905b31b4,b5f83dc4-2f40-42f5-b11a-1c3067792b58,P0405,658.32,Defective item,2024-07-09
4a11b550-514c-4882-9bcb-81e545635345,34e538ee-7f5c-43d6-a41c-f16a2943ef21,0cc9c81a-4d7a-4393-bdfd-360c712a94ba,P0173,353.71,Changed mind,2025-07-29
4a22ae45-5309-406c-b054-a59ef794cc96,9b3e1db2-fabc-4bf7-93a7-0fa0a3dc5d17,86cf5f54-7710-4d5a-9a69-663e0ad1b176,P0304,302.52,Not as described,2025-05-29
4a469acd-7017-46c4-a1ed-01ec381d7b78,c1a52da9-6b19-4348-b0ae-e21e74b99bf5,bf5fd2c6-5c5b-4ecb-a559-83445b218bcc,P0330,553.88,Defective item,2024-02-06
4a67d68e-dfb2-489b-bb65-9e78245d54d7,765f67e2-c667-42f6-a9b1-d98fe18b0770,95de11bf-73ca-490f-9509-a6ed6b2b68a8,P0082,384.18,Late delivery,2024-07-08
4abd09b7-b036-4956-a010-d5e25b8bf5e4,2f5a7783-afda-4765-922d-670a43a3b7dc,081a4fe6-9d05-40f3-b5ff-0471e9d8aaf3,P0056,1899.75,Better price elsewhere,2023-10-08
4ad5ca7c-bc5e-48c6-a483-f36c7f3bf6e0,e4fc7739-206d-4f95-9840-b7925198aee0,0c6bde3e-fe4a-44ba-a44b-27540cd6aec5,P0260,306.24,Defective item,2024-07-18
4adf3fc9-0521-4bad-81f5-22135f189eba,3288576e-f04b-4085-80d2-6bf2bfeb59b3,fe71c8f4-a68c-46f2-a899-0f5dcdb5bca0,P0371,1516.52,Wrong product,2024-12-16
4af13cb8-ccb9-4388-8552-d9907e745f55,c5753fe8-b946-4931-9bc9-4caeeeda5199,59923837-31db-436b-a719-0de18fd74336,P0246,32.8,Late delivery,2023-11-19
4afbec6e-b13c-44c7-b4b5-53433f3318ac,1e2be6fc-b553-4106-8cda-f22b42a706aa,34b7d5f1-65a2-48c9-b9d9-9ed81d7cd984,P0175,463.84,Wrong product,2023-12-05
4b33433a-b735-4b4c-a18a-74d7e8caf60d,08a104ad-e949-4d82-939c-fc45998b6e4f,3526d8bf-1eef-4e84-8f1a-8a453fb030c8,P0320,89.37,Better price elsewhere,2025-06-11
4b463c87-36d3-43dd-9768-92c369fc521d,f19be87f-e00d-48bc-b421-4aa0ac21d423,7350a959-477c-42cb-bb62-571d0911b5df,P0155,564.0,Better price elsewhere,2024-04-09
4b5d3b89-a9a9-4839-a7ca-86ae8f6f1f39,1f0ceb59-a2b9-41ee-ade5-c3ad9fd7219f,840c181b-07e7-4318-97bc-f6fdfb4e5997,P0365,62.16,Defective item,2025-07-06
4ba73bbe-787a-4d26-a091-df8bbfe97bf4,d8b98d4c-c599-485b-ae38-827d27f0aa07,31635ab7-24d3-4e99-872a-619022e0f6d3,P0494,959.7,Better price elsewhere,2025-08-13
4ba8721c-980b-4b45-989a-235a75f05b54,e7270c1e-7c0c-4a47-84e7-f3c60bed0e74,a3738368-2e8e-400b-b9cd-fe378ea1386c,P0326,1024.38,Better price elsewhere,2025-05-26
4c0fd36d-5d97-4da8-9977-9c20472ea576,1496a96c-98d0-4612-857d-57018aa646d9,92d84a6f-c196-4005-bd5a-aa85c0d86e5d,P0484,709.45,Wrong product,2023-10-09
4c5f5aa5-dbac-4200-a484-1396fe565b24,345dee9a-629a-4e4f-a540-346cdf117059,3a59c837-dfcc-43b1-a877-b7930b76ff90,P0366,36.6,Not as described,2025-09-19
4c759d71-fc3b-4f1a-a91d-367b64507663,55039445-31ad-41bd-9653-6313b78d9cc2,6bbf1630-2c53-46c4-921d-4d63474947f1,P0472,313.87,Late delivery,2024-02-10
4cebfb7a-c511-4f80-b8af-da2080f575ef,70ba5c65-f3ac-4508-a5fc-3417619bf451,c3b7e847-c31c-4c43-ab9b-e704a689df7a,P0411,439.88,Late delivery,2025-09-18
4cf69e10-0fe8-4381-931f-dbd9eca15d94,bbbb9d7c-b49e-4c87-b11c-b0f656ebb2ee,94e1588c-bc66-4cc0-bc2e-e176e97091cf,P0160,21.95,Changed mind,2024-02-23
4cf9c494-79c2-4c09-85c5-ef434109bad1,83cdb610-fc45-48e2-a79f-26bdf686bd25,51fa9859-0d66-4269-9bba-8eadd287c35b,P0246,41.0,Better price elsewhere,2025-02-22
4d2a3eab-c158-49b9-a910-790d76f6194c,82d0a8e6-2485-49c8-89ba-41ef178a4cb1,17ee1f3b-255f-4d8e-b1de-fc2055ace33a,P0480,25.92,Better price elsewhere,2024-10-31
4d3038c3-b7de-4848-855b-44b505172c53,eea6cc1b-e9b6-457d-a495-ae0c8ad1d540,fec828d9-cf13-4411-8ae7-66bc713c9b89,P0091,39.18,Defective item,2024-12-30
4d64c5b3-68c5-447c-9d7d-51d0a0bfb5f5,f9fa14ad-6854-45c1-93fd-fd390dbcfc68,8c464a5f-16ba-4447-9139-b5e3265da7c3,P0163,171.81,Changed mind,2025-08-19
4d667bfe-6b7b-42d5-a079-aee48916e37a,a9e85c8b-b65b-4a02-8c37-61f7875b6a1f,2dd2cd56-1d5b-40e6-ac8b-deb5871f6a61,P0288,556.8,Changed mind,2024-06-09
4d697e7c-7818-4736-ab16-3c3572f2adc4,2a27c397-f6da-404c-83b2-cf49873f2948,a319276d-96e2-490d-a321-3514f7626c67,P0347,556.16,Better price elsewhere,2024-07-27
4d995386-5402-4c62-a848-c9292cf90094,f3aeffff-dc5a-43bf-b442-915b4e05bcde,040a7d41-a7c8-408f-9094-a761bf284f4e,P0156,241.14,Better price elsewhere,2025-03-19
4db14475-b00c-4814-8351-2bcd93268a82,8163b3f5-6e94-4b25-afe0-563e7cd275a9,b9fb67a7-b2f1-46a0-acbb-08f20cae0641,P0085,171.72,Changed mind,2024-09-09
